nama;time;Ulasan;ket;Label
@JPdotcom;3 bulan yang lalu;Di kalimantan Banyak bos qu samping rumah ku hidup liar;tidak bermanfaat;0
@anangpiptianto6327;3 bulan yang lalu;Dulu katinon di bogor sekarang kratom di kalbar;tidak bermanfaat;0
@ttotoy23;3 bulan yang lalu;Di amerika mesti dicampur obatan...;tidak bermanfaat;0
@dinikrobert376;8 hari yang lalu;Karatom bisa mengganggu aktifitas farmasi karana di amerika pecandu narkoba yang udah kayak zombi bisa sembuh dengan obat ini dan justru malah kecanduan minum karatom;tidak bermanfaat;0
@irsanbagussaptono3280;3 bulan yang lalu;Kalau seperti ini biasanya pihak barat lah yg paling nomor satu menentang kratom. Indonesia, karena sebagai negeri agraris dengan curah hujan yg cukupq sepanjang tahun selalu bikin iri pihak Barat dan Amerika. Karena takut tanaman narkotika (opium) mereka tidak laku.;tidak bermanfaat;0
@GeriJansen;3 bulan yang lalu;Pernah beli, coba 1x sisanya qu buang habis bikin jantung berdebar;tidak bermanfaat;0
@andrikurniawan6459;3 bulan yang lalu;"Belajar









Allahumma sholli wa sallim wa baarikh ala Sayyidina Muhammadin wa'ala ali Sayyidina Muhammadin fil awwalin wal aakhirin wa fil mala'il a'laa ilaa Yaumiddin";tidak bermanfaat;0
@MR-DNMOTOVLOG;3 bulan yang lalu;Baru tau, kirain daun ketapi;tidak bermanfaat;0
@zulexpres4068;3 bulan yang lalu;Kalau di malaysia ini daun ketum direbus lalu diminum air nya bikin puyeng kepala;tidak bermanfaat;0
@Salamun-p9h;3 bulan yang lalu;Gak lama ilang juga seperti era Gelombang cinta, Tokek, Bambu petuk, Porang, Dan Era Batu Akik;tidak bermanfaat;0
@akalwaras6354;3 bulan yang lalu;Jika penggunaan berlebihan memang berbahaya, contoh saja kopi yg mengandung kafein jika dikonsumsi berlebihan juga bahaya, intinya konsumsi sesuai dosis dan berbahaya jika digunakan berlebihan;bermanfaat;1
@Yahya-y1n;3 bulan yang lalu;pohon kecubung juga lebih bahaya dari kratom;bermanfaat;1
@saifuladliepon9220;3 bulan yang lalu;Ketum lebih baik dari kecubung yang hilang sifat warasnya;bermanfaat;1
@JPdotcom;3 bulan yang lalu;Di kalimantan Banyak bos qu samping rumah ku hidup liar;tidak bermanfaat;0
@anangpiptianto6327;3 bulan yang lalu;Dulu katinon di bogor sekarang kratom di kalbar;tidak bermanfaat;0
@ttotoy23;3 bulan yang lalu;Di amerika mesti dicampur obatan...;tidak bermanfaat;0
@dinikrobert376;8 hari yang lalu;Karatom bisa mengganggu aktifitas farmasi karana di amerika pecandu narkoba yang udah kayak zombi bisa sembuh dengan obat ini dan justru malah kecanduan minum karatom;tidak bermanfaat;0
@irsanbagussaptono3280;3 bulan yang lalu;Kalau seperti ini biasanya pihak barat lah yg paling nomor satu menentang kratom. Indonesia, karena sebagai negeri agraris dengan curah hujan yg cukupq sepanjang tahun selalu bikin iri pihak Barat dan Amerika. Karena takut tanaman narkotika (opium) mereka tidak laku.;tidak bermanfaat;0
@GeriJansen;3 bulan yang lalu;Pernah beli, coba 1x sisanya qu buang habis bikin jantung berdebar;tidak bermanfaat;0
@andrikurniawan6459;3 bulan yang lalu;"Belajar









Allahumma sholli wa sallim wa baarikh ala Sayyidina Muhammadin wa'ala ali Sayyidina Muhammadin fil awwalin wal aakhirin wa fil mala'il a'laa ilaa Yaumiddin";tidak bermanfaat;0
@MR-DNMOTOVLOG;3 bulan yang lalu;Baru tau, kirain daun ketapi;tidak bermanfaat;0
@zulexpres4068;3 bulan yang lalu;Kalau di malaysia ini daun ketum direbus lalu diminum air nya bikin puyeng kepala;tidak bermanfaat;0
@user-xe5kc4dl3q;2 minggu yang lalu;Ya kalo over dosis obat apapun ya jg bahaya boss...;tidak bermanfaat;0
@waitandsee8175;2 bulan yang lalu;Batang kraton terdapat getah bening, nah kumpulkan sebanyak nya getah tersebut, gerah itu sangat membuat kalian HappyDari pd Sabu...;tidak bermanfaat;0
@ionisland4824;2 minggu yang lalu;narasi dr mana? big farma ya? kenapa diekport ke amerika dan banyak di gunakan untuk obat ? ayolah kasih informasi yg lengkap;tidak bermanfaat;0
@kELabaNgH;3 bulan yang lalu;Di Malaysia aja ini perkara biasa,mudah di dapat.Manjur untuk  juga mengimpornya untuk perobatan;tidak bermanfaat;0
@tri2bot;2 bulan yang lalu;11 12 sama kopi Mantapnya;tidak bermanfaat;0
@saliminemen;3 bulan yang lalu;yang lucunya gara gara ketergantungan dan penyalahgunaan itu menjadi bahaya  yang berbaya mengancam kehidupan.gula selain ketergantungan bisa menyebabkan diabetes  bahkan kehilangan nyawa,sama hal nya kopi di konsumsi bikin ketergantungan yang menyebabkan asam lambung penderitanya kesakitann bahkan berujung kematian.rokok  yang membuat ketergantungan selain menyebabkan paru-paru tetapi juga bisa menyebabkan kanker berapa juta yang kena masalah itu dan berujung kematian.cabe selain menyebabkan asam lambung juga bisa berbahaya bagi ginjal tapi laku di pasaran.ganja padahal kegunaan nya untuk medis bahkan banyak mamfaatnya untuk luka dll.yang salah itu yang menyalah gunakan barang tersebut;bermanfaat;1
@unKecu;1 bulan yang lalu;Ga ada masalah, saya biasa minum, badan malah segar dan energik;bermanfaat;1
@mohamadkhoiruddin1907;2 bulan yang lalu;Jd Persaing obat medis modern yg harganya selangit ,bisnis yg menggiurkan;bermanfaat;1
@gerrynendissa9001;1 bulan yang lalu;Bahaya mana dengan minuman kemasan bergula tinggi;bermanfaat;1
@nanasabattun6615;3 bulan yang lalu;Wouuu..baru dengar..dan gak pernah tau pohonnya..;tidak bermanfaat;0
@RedMi-os1km;3 bulan yang lalu;Tidak adanya Tumbuhan Yang Allah ciptakan untuk menjadi keburukan kepada makhluknya jika pandai manfaatkan dengan cara penggunaan yang betul....Aku saja udah Hampir 20 tahun rebus daun & minum airnya setiap hari untuk kerja yang maxsimal & badan gak lelah pegal2...Salam Ketum dari Malaysia....;bermanfaat;1
@aliimranrumllah2866;3 bulan yang lalu;Di malaysia tanaman ini sudah di masukkan dalam akta racun( narkotik);tidak bermanfaat;0
@ManYassa;3 bulan yang lalu;"Jangan mau di bodohin sama pihak farmasi,
Ini adalah tanaman obat yang sangat mujarab, saya pernah coba untuk ngobatin luka bakar Alhamdulillah cepat sembuh";bermanfaat;1
@k1m6;3 bulan yang lalu;Di belakang rumah jadi gulma aja...nga ada efek nya cuman buat obat demam saja.;bermanfaat;1
@DiAna-xv8oo;3 bulan yang lalu;Di Malaysia namanya Ketum..penjual air ketum bila tertangkap di denda 30 juta atw penjara...air ini dijual seharga 75 ribu\ botol 1500ml.;tidak bermanfaat;0
@sugandhit88;3 bulan yang lalu;Air ketum campur koroi memang mantap;tidak bermanfaat;0
@mohamadkhoiruddin1907;2 bulan yang lalu;Jd Persaing obat medis modern yg harganya selangit ,bisnis yg menggiurkan;tidak bermanfaat;0
@gerrynendissa9001;1 bulan yang lalu;Bahaya mana dengan minuman kemasan bergula tinggi;tidak bermanfaat;0
@nanasabattun6615;3 bulan yang lalu;Wouuu..baru dengar..dan gak pernah tau pohonnya..;tidak bermanfaat;0
@RedMi-os1km;3 bulan yang lalu;Tidak adanya Tumbuhan Yang Allah ciptakan untuk menjadi keburukan kepada makhluknya jika pandai manfaatkan dengan cara penggunaan yang betul....Aku saja udah Hampir 20 tahun rebus daun & minum airnya setiap hari untuk kerja yang maxsimal & badan gak lelah pegal2...Salam Ketum dari Malaysia....;tidak bermanfaat;0
@aliimranrumllah2866;3 bulan yang lalu;Di malaysia tanaman ini sudah di masukkan dalam akta racun( narkotik);tidak bermanfaat;0
@ManYassa;3 bulan yang lalu;"Jangan mau di bodohin sama pihak farmasi,
Ini adalah tanaman obat yang sangat mujarab, saya pernah coba untuk ngobatin luka bakar Alhamdulillah cepat sembuh";tidak bermanfaat;0
@k1m6;3 bulan yang lalu;Di belakang rumah jadi gulma aja...nga ada efek nya cuman buat obat demam saja.;tidak bermanfaat;0
@DiAna-xv8oo;3 bulan yang lalu;Di Malaysia namanya Ketum..penjual air ketum bila tertangkap di denda 30 juta atw penjara...air ini dijual seharga 75 ribu\ botol 1500ml.;tidak bermanfaat;0
@sugandhit88;3 bulan yang lalu;Air ketum campur koroi memang mantap;tidak bermanfaat;0
@salam2125;2 bulan yang lalu;Sesuatu herbal YG merugikan pihak FARMASI PASTI Akan Di bilang lebih berbahaya dari YG lain nya;tidak bermanfaat;0
@muhdsahal-wy3os;3 bulan yang lalu;Gula juga bahaya jika dikomsumsi 2kg sehari..kopi juga begitu jika dikomsumsi 2kg sehari bisa buat ketergantungan.lebih baik obat semulajadi dari kimia;tidak bermanfaat;0
@sugengwe7635;1 bulan yang lalu;BIKIN TAKUT SAJA!!! coba bikin penjelasan detail gitu dong dosis aman itu seberapa dan dosis overnya seberapa.;tidak bermanfaat;0
@aldhoboneg3413;3 bulan yang lalu;"Sebelum ada info ini. Aq g tau apa manfaat dri tumbuhan ini padahal banyak di daerahku.
Setelah ada info ini bolehlah coba2";tidak bermanfaat;0
@triyonotm1triyonotm173;3 bulan yang lalu;Sama dengan ROKOK... bisa menyebabkan KETERGANTUNGAN....... sama dengan NASI..... klo kita lapar kita bisa marah marah;tidak bermanfaat;0
@hendromukti89;3 bulan yang lalu;Lihat kebunku penuh dengan kedamba.;tidak bermanfaat;0
@klwbofficial8012;2 bulan yang lalu;"Yg lebih berbahaya.
1,korupsi uang negara
2,penipuan spj
3,dekingan
4,memanfaatkan jabatan untuk kepentingan.";tidak bermanfaat;0
@LukyPlaystore;2 bulan yang lalu;Di Bangka Belitung banyak sekali ...;tidak bermanfaat;0
@MellitaBatam;3 bulan yang lalu;Kayu nya keras ini klu di tebang klu ga slh di kalimantan ini daun nya bisa untuk bungkus nasi buat bekal pergi ke kebun;tidak bermanfaat;0
@Mantanpenjudi99;3 bulan yang lalu (diedit);Buat dijadikan sayur oseng oseng enak nich;tidak bermanfaat;0
@rizalbahri9119;3 bulan yang lalu;Efeknya sangat berbahanya bagi tubuh kita bisa kering dimalasi disebut Dau ketum;tidak bermanfaat;0
@ksatria9463;3 bulan yang lalu (diedit);"Udah otak Atik ...
Kecubung pun nanti juga dibilang narkoba...";tidak bermanfaat;0
@musnawi2528;2 bulan yang lalu;Beras jg lbh berbhya.aplg klw d olah mnjdi arak;tidak bermanfaat;0
@saifulnizamyusoff703;3 bulan yang lalu;Di Malaysia Disebut Daun Ketum atau Daun Biak, hidup di rawa² (lahan rendah,lembah,lembab dan berair),Daun ini udah lama dilarang keras penggunaannya(Diharamkan) diMalaysia dan udah dimasukkan didalam UU (Akta Racun) dan hukumannya tidak main² jika ketangkep.;tidak bermanfaat;0
@senimusik9642;1 bulan yang lalu;Saya sendiri sering konsumsi rebusan daun kraton, tapi biasa2 saja tidak ada efek ketergantungan, warna dan rasa mirip teh, itu saja.;tidak bermanfaat;0
@liyawan3744;3 bulan yang lalu;Sebenar paling bahaya ituu adalah duit atau wang .. Apa saja yang allah ciptakan ituu adalah kebaikan dan ada mafaatnya..;tidak bermanfaat;0
@santearimasen;3 bulan yang lalu;Dimana-mana mau makanan mau minuman mau obat2an yaa klo sampe over dosis ya pastilah jadi penyakit,itu sihhh bukan efek samping,hanya niat penggunanya aja pengen mabok,klo diracik sesuai takaran dan berlisensi resmi dari BPOM Pemerintah ya orang juga ga bakalan asal2 mengkonsumsinya….Lanjutkan Pak Jokowi spaya rakyat pedalaman bisa juga mendapatkan penghasilan yang layak????????;tidak bermanfaat;0
@daniadam-ky7rl;3 bulan yang lalu;"2010 saya pernah jadi mandor lapangan proses kratom untuk eksport ke amerika.hari"" menghirup kepulan dari proses pengayakan.efek yg terasa merokok jadi tidak enak.";tidak bermanfaat;0
@Ahmad-tq8oo;2 bulan yang lalu;Ciptaan semula jadi dari tuhan pasti ada KEBAIKAN bila betul dipergunakan dan SALAH apabila disalahgunakan.;tidak bermanfaat;0
@elisaselalu5404;2 bulan yang lalu;"tanaman ganja dilarang,
kratom dilarang,tapi Koruptor di budi dayakan";tidak bermanfaat;0
@ksatria9463;3 bulan yang lalu (diedit);"Udah otak Atik ...
Kecubung pun nanti juga dibilang narkoba...";tidak bermanfaat;0
@musnawi2528;2 bulan yang lalu;Beras jg lbh berbhya.aplg klw d olah mnjdi arak;tidak bermanfaat;0
@saifulnizamyusoff703;3 bulan yang lalu;Di Malaysia Disebut Daun Ketum atau Daun Biak, hidup di rawa² (lahan rendah,lembah,lembab dan berair),Daun ini udah lama dilarang keras penggunaannya(Diharamkan) diMalaysia dan udah dimasukkan didalam UU (Akta Racun) dan hukumannya tidak main² jika ketangkep.;tidak bermanfaat;0
@senimusik9642;1 bulan yang lalu;Saya sendiri sering konsumsi rebusan daun kraton, tapi biasa2 saja tidak ada efek ketergantungan, warna dan rasa mirip teh, itu saja.;tidak bermanfaat;0
@liyawan3744;3 bulan yang lalu;Sebenar paling bahaya ituu adalah duit atau wang .. Apa saja yang allah ciptakan ituu adalah kebaikan dan ada mafaatnya..;tidak bermanfaat;0
@santearimasen;3 bulan yang lalu;Dimana-mana mau makanan mau minuman mau obat2an yaa klo sampe over dosis ya pastilah jadi penyakit,itu sihhh bukan efek samping,hanya niat penggunanya aja pengen mabok,klo diracik sesuai takaran dan berlisensi resmi dari BPOM Pemerintah ya orang juga ga bakalan asal2 mengkonsumsinya….Lanjutkan Pak Jokowi spaya rakyat pedalaman bisa juga mendapatkan penghasilan yang layak????????;tidak bermanfaat;0
@daniadam-ky7rl;3 bulan yang lalu;"2010 saya pernah jadi mandor lapangan proses kratom untuk eksport ke amerika.hari"" menghirup kepulan dari proses pengayakan.efek yg terasa merokok jadi tidak enak.";tidak bermanfaat;0
@Ahmad-tq8oo;2 bulan yang lalu;Ciptaan semula jadi dari tuhan pasti ada KEBAIKAN bila betul dipergunakan dan SALAH apabila disalahgunakan.;tidak bermanfaat;0
@elisaselalu5404;2 bulan yang lalu;"tanaman ganja dilarang,
kratom dilarang,tapi Koruptor di budi dayakan";tidak bermanfaat;0
@Kuwakui;1 bulan yang lalu;Berbahaya bagi mereka yang mengatakan berbahaya.;tidak bermanfaat;0
@nunostipanus9215;3 bulan yang lalu;Kalau di tempat saya kaltim namanya, daun Kedemba;tidak bermanfaat;0
@purbasadhi5995;3 bulan yang lalu;Semua yang over dosis pasti berbahaya.  Coba saja minum obat melebihi takaran pasti akan menjadi racun bagi tubuh. Keratom sudah turun menurun digunakan sebagai obat herbal di Kalimantan dan selama ini baik -baik saja. Gak ada tuh yang sampai kecanduan Keratom.;tidak bermanfaat;0
@edymanday8240;3 bulan yang lalu;Itu ada bahan yg buat obat kecanduan tinggal di buat aja sesuai dosis;tidak bermanfaat;0
@artalingga6987;3 bulan yang lalu;Bahaya bagi perusahaan farmasi..;tidak bermanfaat;0
@marleysativamarleyola9993;3 bulan yang lalu;Bohong banget bnn 13x lebih bahaya dr morpin...;tidak bermanfaat;0
@thardianto4862;2 bulan yang lalu;Walau pun penggunaan kraton berlebihan, akan menimbulkan rasa mual dan keluarnya keringat dingin, badan juga akan menyesuaikan dosis yang diminum akibat penggunaan kratom;tidak bermanfaat;0
@MBAKONGAPAK;3 bulan yang lalu;Ga percaya,yg alami tetap lebih baik. Pengusaha obat ketar ketir;tidak bermanfaat;0
@komeratparewa400;3 bulan yang lalu;APAPUN JIKA OVER DOSIS PASTI BRRBAHAYA.;tidak bermanfaat;0
@TWINSTARSHIDO;4 hari yang lalu;Kratom bisa membantu para pecandu narkoboy untuk lepas dari ketergantungan.;tidak bermanfaat;0
@ferogavachanel1994;3 bulan yang lalu;Saya kalau minum nya .kayak kepala pusing ..di kami daerah kalbar bengkayang juga ada daun ini .klw oranh serawak malaysia mnybutnya daun ketum;tidak bermanfaat;0
@DaniSky22;3 bulan yang lalu;Ekstrakkannya sebagaimana seperti serbuk² minuman didalam bungkusan sachet kecil yang lain tanpa ada masalah mabok memusingkan dikepala  Cuma kalo diminum,kayak seperti serbuk minuman herba² yang lain normal  Pada masa yang sama,boleh melihat reaksi respon dari pihak² farmasi yang apakah obat-obatan dari farmasi itu sendiri sudah tidak laku relevan lagi apabila bersaing dengan tumbuhan semulajadi iaitu kratom herba  Wowww sippppp  Kalo mau ikutkan,semua didalam obat-obatan farmasi pun mengandungi bahan terlarang iaitu dadah yang sudah diekstrak serta telah disukatkan kuantitinya tertentu & kratom pun bisa seperti itu juga perlu patuh pada kuantitinya,apabila mau diekstrak untuk membuat minuman herba,untuk dijadikan dalam bentuk serbuk pelbagai perisa buah-buahan  Ini cuman dari segi padangan aku aja  Tapi kalo ngak setuju & itu ngak apa²,tidak perlu di ngomong lagi isunya;tidak bermanfaat;0
@NandesHernandes-gm8mr;3 bulan yang lalu;Benarkah ini kok bisa baru diketahui? Coba dibawa diuji ke lab dalam maupun luar negeri?;tidak bermanfaat;0
@muhammadfadly3089;3 bulan yang lalu;"mereka para pakar medis dan obat-obatan takut kalah bersaing secara market.
contoh:Ganja
kalau ganja legal,obat penenang gak laku.";tidak bermanfaat;0
@miftahfariddenobutarbutar8656;3 bulan yang lalu;Nama lain kratom di medan apa ya;tidak bermanfaat;0
@anaschasativa3944;2 bulan yang lalu;Di Kalimantan dari dulu di konsumsi, ndk ada guna BNN. Ganja juga di nilai bahaya, padahal jauh lebih aman;bermanfaat;1
@humpimpah9917;1 bulan yang lalu;Orang kalimantan pake ini buat pengobatan karena sesuai dosis masih aja dibilang bahaya.. Emang kapitalis bener² ngelarang masyarakat nya buat sehat biar obat kimia gak numpuk digudang;bermanfaat;1
@Rismanbejoselawase;3 bulan yang lalu;Harus diteliti lebih lagi.. Untuk obat kuat;bermanfaat;1
@skyborneo5449;1 bulan yang lalu;Ini di kaltim tumbuhan liar, bisa dipetik dipinggir jalan. Keknya laku ya kalo dijual;tidak bermanfaat;0
@uhuy420nih;3 bulan yang lalu;"Apa bedanya sama obat warung ?
Ini cuma soal dosis";tidak bermanfaat;0
@baadunn;3 bulan yang lalu;Kalimantan buanyak tuhhh;bermanfaat;1
@bancat92;3 bulan yang lalu;Ditempat kami banyak daun ini tetapi daun ini dikonsumsi dgn direbus efeknya hanya ngantuk perut mual dan gelisah,, saya rasa org ngk akan suka mengonsumsi tumbuhan ini, karna efeknya buruk;tidak bermanfaat;0
@DaniSky22;3 bulan yang lalu;Ekstrakkannya sebagaimana seperti serbuk² minuman didalam bungkusan sachet kecil yang lain tanpa ada masalah mabok memusingkan dikepala  Cuma kalo diminum,kayak seperti serbuk minuman herba² yang lain normal  Pada masa yang sama,boleh melihat reaksi respon dari pihak² farmasi yang apakah obat-obatan dari farmasi itu sendiri sudah tidak laku relevan lagi apabila bersaing dengan tumbuhan semulajadi iaitu kratom herba  Wowww sippppp  Kalo mau ikutkan,semua didalam obat-obatan farmasi pun mengandungi bahan terlarang iaitu dadah yang sudah diekstrak serta telah disukatkan kuantitinya tertentu & kratom pun bisa seperti itu juga perlu patuh pada kuantitinya,apabila mau diekstrak untuk membuat minuman herba,untuk dijadikan dalam bentuk serbuk pelbagai perisa buah-buahan  Ini cuman dari segi padangan aku aja  Tapi kalo ngak setuju & itu ngak apa²,tidak perlu di ngomong lagi isunya;tidak bermanfaat;0
@NandesHernandes-gm8mr;3 bulan yang lalu;Benarkah ini kok bisa baru diketahui? Coba dibawa diuji ke lab dalam maupun luar negeri?;tidak bermanfaat;0
@muhammadfadly3089;3 bulan yang lalu;"mereka para pakar medis dan obat-obatan takut kalah bersaing secara market.
contoh:Ganja
kalau ganja legal,obat penenang gak laku.";bermanfaat;1
@miftahfariddenobutarbutar8656;3 bulan yang lalu;Nama lain kratom di medan apa ya;tidak bermanfaat;0
@anaschasativa3944;2 bulan yang lalu;Di Kalimantan dari dulu di konsumsi, ndk ada guna BNN. Ganja juga di nilai bahaya, padahal jauh lebih aman;tidak bermanfaat;0
@humpimpah9917;1 bulan yang lalu;Orang kalimantan pake ini buat pengobatan karena sesuai dosis masih aja dibilang bahaya.. Emang kapitalis bener² ngelarang masyarakat nya buat sehat biar obat kimia gak numpuk digudang;tidak bermanfaat;0
@Rismanbejoselawase;3 bulan yang lalu;Harus diteliti lebih lagi.. Untuk obat kuat;tidak bermanfaat;0
@skyborneo5449;1 bulan yang lalu;Ini di kaltim tumbuhan liar, bisa dipetik dipinggir jalan. Keknya laku ya kalo dijual;tidak bermanfaat;0
@uhuy420nih;3 bulan yang lalu;"Apa bedanya sama obat warung ?
Ini cuma soal dosis";tidak bermanfaat;0
@baadunn;3 bulan yang lalu;Kalimantan buanyak tuhhh;tidak bermanfaat;0
@bancat92;3 bulan yang lalu;Ditempat kami banyak daun ini tetapi daun ini dikonsumsi dgn direbus efeknya hanya ngantuk perut mual dan gelisah,, saya rasa org ngk akan suka mengonsumsi tumbuhan ini, karna efeknya buruk;tidak bermanfaat;0
